city,province,region,date,record_count,avg_aqi,max_aqi,good_rate,avg_pm25,avg_pm10,avg_so2,avg_no2
青岛,山东省,华东,2025-05-18,48,41.9,53,1.0,25.38,44.9,6.9,9.6
青岛,山东省,华东,2025-05-19,48,45.62,61,1.0,28.17,47.67,7.17,10.35
青岛,山东省,华东,2025-05-20,48,43.96,59,1.0,27.69,45.08,7.02,10.02
青岛,山东省,华东,2025-05-21,48,43.25,53,1.0,27.27,44.83,6.92,10.19
青岛,山东省,华东,2025-05-22,48,43.54,57,1.0,26.98,46.23,7.0,10.33
青岛,山东省,华东,2025-05-23,48,44.58,55,1.0,27.21,47.83,7.02,10.31
青岛,山东省,华东,2025-05-24,48,40.23,53,1.0,24.52,42.69,6.71,9.27
青岛,山东省,华东,2025-05-25,48,39.15,55,1.0,24.27,40.42,6.6,9.06
青岛,山东省,华东,2025-05-26,48,42.19,54,1.0,26.67,43.21,6.85,9.71
青岛,山东省,华东,2025-05-27,48,41.73,59,1.0,26.25,43.35,6.88,9.94
青岛,山东省,华东,2025-05-28,48,42.46,61,1.0,26.27,45.15,6.88,10.15
青岛,山东省,华东,2025-05-29,48,43.46,59,1.0,26.54,46.58,7.02,10.19
青岛,山东省,华东,2025-05-30,48,43.5,56,1.0,26.62,46.08,6.94,9.83
青岛,山东省,华东,2025-05-31,48,37.71,54,1.0,23.35,39.17,6.48,8.62
青岛,山东省,华东,2025-06-01,48,36.6,51,1.0,23.04,37.79,4.44,8.67
青岛,山东省,华东,2025-06-02,48,40.94,52,1.0,25.69,42.75,4.81,9.65
青岛,山东省,华东,2025-06-03,48,41.54,54,1.0,25.67,44.06,4.81,9.9
青岛,山东省,华东,2025-06-04,48,42.1,52,1.0,25.81,44.79,4.92,9.85
青岛,山东省,华东,2025-06-05,48,41.79,56,1.0,25.73,44.04,4.81,9.44
青岛,山东省,华东,2025-06-06,48,40.77,56,1.0,25.42,42.33,4.73,9.19
青岛,山东省,华东,2025-06-07,48,35.27,46,1.0,22.23,36.35,4.27,8.56
青岛,山东省,华东,2025-06-08,48,35.33,53,1.0,22.21,36.79,4.33,8.73
青岛,山东省,华东,2025-06-09,48,40.46,59,1.0,25.06,42.79,4.75,9.69
青岛,山东省,华东,2025-06-10,48,40.96,55,1.0,25.12,43.62,4.83,9.5
青岛,山东省,华东,2025-06-11,48,40.77,54,1.0,24.94,43.21,4.83,9.23
青岛,山东省,华东,2025-06-12,48,40.08,56,1.0,24.85,41.92,4.71,9.15
青岛,山东省,华东,2025-06-13,48,39.4,53,1.0,24.62,40.92,4.6,9.31
青岛,山东省,华东,2025-06-14,48,34.54,46,1.0,21.67,35.92,4.29,8.54
青岛,山东省,华东,2025-06-15,48,34.83,48,1.0,21.62,36.79,4.33,8.46
青岛,山东省,华东,2025-06-16,48,39.75,50,1.0,24.42,42.35,4.69,9.06
青岛,山东省,华东,2025-06-17,48,39.67,54,1.0,24.25,42.0,4.65,8.96
青岛,山东省,华东,2025-06-18,48,39.08,54,1.0,24.19,40.71,4.67,9.08
青岛,山东省,华东,2025-06-19,48,38.35,49,1.0,24.1,39.52,4.62,9.19
青岛,山东省,华东,2025-06-20,48,38.08,56,1.0,23.94,39.46,4.46,9.27
青岛,山东省,华东,2025-06-21,48,33.85,53,1.0,21.12,35.75,4.21,8.35
青岛,山东省,华东,2025-06-22,48,34.42,48,1.0,21.02,36.98,4.31,8.25
青岛,山东省,华东,2025-06-23,48,39.23,54,1.0,23.9,41.85,4.62,8.94
青岛,山东省,华东,2025-06-24,48,38.73,55,1.0,23.88,40.4,4.65,9.0
青岛,山东省,华东,2025-06-25,48,37.9,51,1.0,23.83,38.98,4.54,9.08
青岛,山东省,华东,2025-06-26,48,37.27,50,1.0,23.52,38.56,4.48,8.9
青岛,山东省,华东,2025-06-27,48,37.69,51,1.0,23.42,39.92,4.48,8.92
青岛,山东省,华东,2025-06-28,48,33.98,45,1.0,20.71,36.58,4.23,8.06
青岛,山东省,华东,2025-06-29,48,34.1,48,1.0,20.79,36.17,4.23,7.98
青岛,山东省,华东,2025-06-30,48,38.02,52,1.0,23.6,39.29,4.54,8.94
青岛,山东省,华东,2025-07-01,48,36.94,49,1.0,23.42,37.58,5.42,8.92
青岛,山东省,华东,2025-07-02,48,36.54,56,1.0,23.21,37.79,5.42,8.83
青岛,山东省,华东,2025-07-03,48,37.29,56,1.0,23.1,39.85,5.48,9.04
青岛,山东省,华东,2025-07-04,48,38.31,50,1.0,23.15,41.5,5.56,8.94
青岛,山东省,华东,2025-07-05,48,33.96,49,1.0,20.58,36.1,5.19,8.04
青岛,山东省,华东,2025-07-06,48,33.02,49,1.0,20.44,34.0,5.12,8.12
青岛,山东省,华东,2025-07-07,48,36.48,49,1.0,23.17,37.17,5.46,8.77
青岛,山东省,华东,2025-07-08,48,36.17,49,1.0,22.73,37.75,5.38,8.65
青岛,山东省,华东,2025-07-09,48,37.17,50,1.0,22.77,39.96,5.44,8.83
青岛,山东省,华东,2025-07-10,48,38.23,49,1.0,23.04,41.15,5.48,8.94
青岛,山东省,华东,2025-07-11,48,38.08,52,1.0,23.35,39.98,5.54,8.83
青岛,山东省,华东,2025-07-12,48,32.35,46,1.0,20.4,32.9,5.08,7.9
青岛,山东省,华东,2025-07-13,48,31.25,45,1.0,19.94,31.71,5.02,7.85
青岛,山东省,华东,2025-07-14,48,36.08,55,1.0,22.67,37.94,5.4,8.9
青岛,山东省,华东,2025-07-15,48,37.48,55,1.0,22.85,40.42,5.44,8.92
青岛,山东省,华东,2025-07-16,48,38.35,48,1.0,23.17,41.25,5.54,8.98
青岛,山东省,华东,2025-07-17,48,38.1,54,1.0,23.4,39.92,5.5,8.85
青岛,山东省,华东,2025-07-18,48,36.81,53,1.0,23.17,37.75,5.44,8.52
青岛,山东省,华东,2025-07-19,48,31.31,43,1.0,19.94,32.17,4.96,7.88
青岛,山东省,华东,2025-07-20,48,31.81,45,1.0,19.9,33.69,5.12,7.98
青岛,山东省,华东,2025-07-21,48,37.65,50,1.0,23.0,40.52,5.46,8.92
青岛,山东省,华东,2025-07-22,48,38.25,50,1.0,23.29,40.71,5.54,8.9
青岛,山东省,华东,2025-07-23,48,37.6,53,1.0,23.33,39.1,5.48,8.69
青岛,山东省,华东,2025-07-24,48,36.48,50,1.0,23.04,37.29,5.54,8.48
青岛,山东省,华东,2025-07-25,48,36.06,51,1.0,22.81,37.23,5.31,8.81
青岛,山东省,华东,2025-07-26,48,32.25,51,1.0,20.0,34.21,5.12,8.19
青岛,山东省,华东,2025-07-27,48,33.4,50,1.0,20.23,35.9,5.19,8.1
青岛,山东省,华东,2025-07-28,48,38.54,50,1.0,23.5,40.98,5.62,8.94
青岛,山东省,华东,2025-07-29,48,37.94,54,1.0,23.48,39.62,5.5,8.67
青岛,山东省,华东,2025-07-30,48,37.02,53,1.0,23.15,38.23,5.46,8.67
青岛,山东省,华东,2025-07-31,48,36.79,47,1.0,23.08,38.25,5.54,8.94
青岛,山东省,华东,2025-08-01,48,37.5,51,1.0,23.21,39.56,6.44,9.06
青岛,山东省,华东,2025-08-02,48,33.67,45,1.0,20.67,35.92,6.23,8.15
青岛,山东省,华东,2025-08-03,48,33.98,47,1.0,20.85,35.96,6.19,8.12
青岛,山东省,华东,2025-08-04,48,38.02,53,1.0,23.56,39.67,6.52,8.58
青岛,山东省,华东,2025-08-05,48,37.44,49,1.0,23.44,38.73,6.58,8.85
青岛,山东省,华东,2025-08-06,48,37.35,53,1.0,23.44,38.77,6.44,9.17
青岛,山东省,华东,2025-08-07,48,38.08,57,1.0,23.67,40.15,6.56,9.29
青岛,山东省,华东,2025-08-08,48,38.83,55,1.0,23.88,41.33,6.52,9.08
青岛,山东省,华东,2025-08-09,48,34.52,47,1.0,21.04,36.88,6.29,8.06
青岛,山东省,华东,2025-08-10,48,34.29,51,1.0,21.04,36.12,6.21,8.0
青岛,山东省,华东,2025-08-11,48,38.44,53,1.0,23.98,39.81,6.5,9.06
青岛,山东省,华东,2025-08-12,48,38.27,48,1.0,24.1,39.54,6.65,9.23
青岛,山东省,华东,2025-08-13,48,38.69,52,1.0,24.1,40.56,6.62,9.33
青岛,山东省,华东,2025-08-14,48,39.29,51,1.0,24.19,41.73,6.58,9.04
青岛,山东省,华东,2025-08-15,48,39.71,53,1.0,24.29,42.25,6.71,8.94
青岛,山东省,华东,2025-08-16,48,35.08,50,1.0,21.56,36.79,6.29,8.25
青岛,山东省,华东,2025-08-17,48,34.48,45,1.0,21.65,35.44,6.21,8.46
青岛,山东省,华东,2025-08-18,48,38.88,56,1.0,24.58,40.02,6.62,9.33
青岛,山东省,华东,2025-08-19,48,39.38,58,1.0,24.69,41.4,6.71,9.38
青岛,山东省,华东,2025-08-20,48,40.29,55,1.0,24.71,43.23,6.69,9.33
青岛,山东省,华东,2025-08-21,48,41.0,55,1.0,24.9,44.0,6.77,9.29
青岛,山东省,华东,2025-08-22,48,40.96,57,1.0,25.1,43.06,6.83,9.46
青岛,山东省,华东,2025-08-23,48,35.56,50,1.0,22.27,36.42,6.33,8.54
青岛,山东省,华东,2025-08-24,48,35.21,46,1.0,22.29,36.21,6.31,8.52
青岛,山东省,华东,2025-08-25,48,40.17,54,1.0,25.0,42.4,6.69,9.52
青岛,山东省,华东,2025-08-26,48,41.38,52,1.0,25.35,44.33,6.83,9.58
青岛,山东省,华东,2025-08-27,48,42.1,55,1.0,25.65,44.9,6.96,9.48
青岛,山东省,华东,2025-08-28,48,41.79,56,1.0,25.79,43.5,6.85,9.6
青岛,山东省,华东,2025-08-29,48,40.9,52,1.0,25.85,41.69,6.81,9.65
青岛,山东省,华东,2025-08-30,48,35.96,54,1.0,22.79,37.02,6.31,8.75
青岛,山东省,华东,2025-08-31,48,36.81,56,1.0,22.88,39.23,6.46,8.98
青岛,山东省,华东,2025-09-01,48,42.81,56,1.0,26.06,46.25,4.88,9.85
青岛,山东省,华东,2025-09-02,48,43.69,58,1.0,26.48,46.56,5.0,9.96
青岛,山东省,华东,2025-09-03,48,43.08,59,1.0,26.6,44.73,4.94,9.83
青岛,山东省,华东,2025-09-04,48,42.02,56,1.0,26.54,43.0,4.85,9.81
青岛,山东省,华东,2025-09-05,48,41.79,54,1.0,26.35,43.46,4.81,9.77
青岛,山东省,华东,2025-09-06,48,38.31,52,1.0,23.69,40.94,4.52,9.1
青岛,山东省,华东,2025-09-07,48,39.75,49,1.0,24.1,42.77,4.71,9.21
青岛,山东省,华东,2025-09-08,48,44.73,58,1.0,27.33,47.21,5.12,10.23
青岛,山东省,华东,2025-09-09,48,43.92,58,1.0,27.48,45.1,5.02,10.04
青岛,山东省,华东,2025-09-10,48,42.83,55,1.0,27.12,43.79,4.96,9.96
青岛,山东省,华东,2025-09-11,48,43.25,62,1.0,27.19,45.25,4.94,10.17
青岛,山东省,华东,2025-09-12,48,44.65,63,1.0,27.5,47.9,5.12,10.44
青岛,山东省,华东,2025-09-13,48,41.42,53,1.0,25.12,44.56,4.88,9.58
青岛,山东省,华东,2025-09-14,48,41.6,57,1.0,25.4,43.9,4.83,9.5
青岛,山东省,华东,2025-09-15,48,45.25,62,1.0,28.29,46.71,5.12,10.21
青岛,山东省,华东,2025-09-16,48,44.5,58,1.0,28.1,45.92,5.06,10.17
青岛,山东省,华东,2025-09-17,48,45.02,58,1.0,28.12,47.35,5.1,10.58
青岛,山东省,华东,2025-09-18,48,46.38,59,1.0,28.54,49.54,5.29,10.81
青岛,山东省,华东,2025-09-19,48,47.33,58,1.0,28.96,50.29,5.33,10.94
青岛,山东省,华东,2025-09-20,48,42.62,57,1.0,26.29,44.56,4.96,9.62
青岛,山东省,华东,2025-09-21,48,41.75,55,1.0,26.15,42.98,4.79,9.5
青岛,山东省,华东,2025-09-22,48,45.88,59,1.0,28.88,47.44,5.15,10.77
青岛,山东省,华东,2025-09-23,48,46.75,65,1.0,29.19,49.23,5.21,11.1
青岛,山东省,华东,2025-09-24,48,48.12,66,1.0,29.71,51.27,5.33,11.25
青岛,山东省,华东,2025-09-25,48,48.92,59,1.0,29.92,52.04,5.4,11.04
青岛,山东省,华东,2025-09-26,48,48.65,65,1.0,29.94,51.15,5.4,10.85
青岛,山东省,华东,2025-09-27,48,43.42,60,1.0,27.12,45.08,5.0,9.85
青岛,山东省,华东,2025-09-28,48,43.31,55,1.0,27.15,45.04,4.92,10.12
青岛,山东省,华东,2025-09-29,48,48.62,62,1.0,30.27,51.06,5.38,11.5
青岛,山东省,华东,2025-09-30,48,49.6,62,1.0,30.62,52.58,5.46,11.56
青岛,山东省,华东,2025-10-01,48,50.19,61,1.0,30.92,53.19,6.46,11.19
青岛,山东省,华东,2025-10-02,48,50.08,65,1.0,30.94,52.5,6.44,11.29
青岛,山东省,华东,2025-10-03,48,49.58,62,1.0,30.92,51.46,6.54,11.25
青岛,山东省,华东,2025-10-04,48,45.1,59,1.0,28.29,46.71,6.1,10.62
青岛,山东省,华东,2025-10-05,48,45.67,64,1.0,28.48,47.92,6.17,10.77
青岛,山东省,华东,2025-10-06,48,51.17,68,1.0,31.67,54.17,6.54,11.71
青岛,山东省,华东,2025-10-07,48,51.83,63,1.0,31.71,55.19,6.69,11.6
青岛,山东省,华东,2025-10-08,48,52.04,69,1.0,32.0,54.9,6.71,11.56
青岛,山东省,华东,2025-10-09,48,51.71,68,1.0,32.1,53.9,6.65,11.77
青岛,山东省,华东,2025-10-10,48,51.54,62,1.0,32.27,53.46,6.67,12.0
青岛,山东省,华东,2025-10-11,48,47.27,61,1.0,29.56,49.42,6.33,11.08
青岛,山东省,华东,2025-10-12,48,48.04,61,1.0,29.67,50.92,6.38,10.94
青岛,山东省,华东,2025-10-13,48,53.4,65,1.0,32.77,56.77,6.77,11.94
青岛,山东省,华东,2025-10-14,48,53.67,68,1.0,33.02,56.54,6.79,11.96
青岛,山东省,华东,2025-10-15,48,53.31,65,1.0,33.21,55.29,6.85,12.23
青岛,山东省,华东,2025-10-16,48,52.98,68,1.0,33.25,54.71,6.75,12.27
青岛,山东省,华东,2025-10-17,48,53.23,72,1.0,33.25,55.73,6.77,12.33
青岛,山东省,华东,2025-10-18,48,49.88,66,1.0,30.71,53.21,6.42,11.29
青岛,山东省,华东,2025-10-19,48,50.92,63,1.0,31.04,54.5,6.5,11.35
青岛,山东省,华东,2025-10-20,48,55.73,72,1.0,34.23,58.65,6.85,12.5
青岛,山东省,华东,2025-10-21,48,55.15,71,1.0,34.46,57.1,6.94,12.6
青岛,山东省,华东,2025-10-22,48,54.6,65,1.0,34.4,56.33,6.9,12.62
青岛,山东省,华东,2025-10-23,48,54.94,69,1.0,34.38,57.62,6.83,12.52
青岛,山东省,华东,2025-10-24,48,56.12,68,1.0,34.54,59.81,6.96,12.71
青岛,山东省,华东,2025-10-25,48,52.62,65,1.0,32.04,56.12,6.67,11.92
青岛,山东省,华东,2025-10-26,48,52.67,67,1.0,32.5,55.08,6.69,11.83
青岛,山东省,华东,2025-10-27,48,56.44,67,1.0,35.4,58.0,6.94,12.83
青岛,山东省,华东,2025-10-28,48,55.94,73,1.0,35.31,57.79,7.02,12.9
青岛,山东省,华东,2025-10-29,48,56.62,76,1.0,35.25,59.79,6.98,12.98
青岛,山东省,华东,2025-10-30,48,58.21,73,1.0,35.67,62.42,7.17,13.21
青岛,山东省,华东,2025-10-31,48,59.31,72,1.0,36.19,63.17,7.31,13.27
青岛,山东省,华东,2025-11-01,48,54.33,71,1.0,33.44,56.71,7.9,12.25
青岛,山东省,华东,2025-11-02,48,53.38,69,1.0,33.54,54.94,7.75,12.06
青岛,山东省,华东,2025-11-03,48,57.58,69,1.0,36.19,59.88,8.04,13.04
青岛,山东省,华东,2025-11-04,48,58.52,73,1.0,36.31,61.96,8.27,13.48
青岛,山东省,华东,2025-11-05,48,60.02,71,1.0,36.79,64.15,8.35,13.69
青岛,山东省,华东,2025-11-06,48,60.77,73,1.0,37.27,64.31,8.4,13.56
青岛,山东省,华东,2025-11-07,48,60.1,74,1.0,37.46,62.29,8.29,13.4
青岛,山东省,华东,2025-11-08,48,54.52,65,1.0,34.38,56.1,7.83,12.33
青岛,山东省,华东,2025-11-09,48,54.54,72,1.0,34.33,56.9,7.85,12.56
青岛,山东省,华东,2025-11-10,48,60.44,79,1.0,37.31,64.21,8.29,13.9
青岛,山东省,华东,2025-11-11,48,61.94,75,1.0,37.88,66.25,8.5,14.0
青岛,山东省,华东,2025-11-12,48,62.35,77,1.0,38.25,65.85,8.46,13.85
青岛,山东省,华东,2025-11-13,48,61.62,79,1.0,38.31,64.1,8.4,13.6
青岛,山东省,华东,2025-11-14,48,60.71,76,1.0,38.02,62.96,8.35,13.65
青岛,山东省,华东,2025-11-15,48,56.35,68,1.0,35.21,59.02,7.96,12.96
青岛,山东省,华东,2025-11-16,48,57.65,71,1.0,35.6,61.19,8.17,13.31
青岛,山东省,华东,2025-11-17,48,63.33,73,1.0,38.92,67.21,8.48,14.15
青岛,山东省,华东,2025-11-18,48,63.33,77,1.0,39.08,66.44,8.5,13.96
青岛,山东省,华东,2025-11-19,48,62.6,77,1.0,39.02,65.08,8.52,13.88
青岛,山东省,华东,2025-11-20,48,62.1,74,1.0,38.94,64.48,8.52,14.02
青岛,山东省,华东,2025-11-21,48,62.6,80,1.0,39.06,65.71,8.52,14.42
青岛,山东省,华东,2025-11-22,48,59.35,77,1.0,36.73,62.94,8.25,13.58
青岛,山东省,华东,2025-11-23,48,60.15,72,1.0,36.9,63.94,8.31,13.48
青岛,山东省,华东,2025-11-24,48,64.73,80,1.0,39.83,68.17,8.67,14.23
青岛,山东省,华东,2025-11-25,48,64.17,82,1.0,39.81,67.0,8.69,14.29
青岛,山东省,华东,2025-11-26,48,63.81,77,1.0,39.83,66.48,8.65,14.5
青岛,山东省,华东,2025-11-27,48,64.12,77,1.0,39.94,67.19,8.71,14.69
青岛,山东省,华东,2025-11-28,48,64.96,78,1.0,40.25,68.6,8.71,14.67
青岛,山东省,华东,2025-11-29,48,61.06,71,1.0,37.67,64.58,8.4,13.62
青岛,山东省,华东,2025-11-30,48,61.06,75,1.0,37.71,64.27,8.38,13.44
青岛,山东省,华东,2025-12-01,48,65.29,79,1.0,40.56,68.15,6.77,14.48
青岛,山东省,华东,2025-12-02,48,65.06,78,1.0,40.65,67.58,6.73,14.79
青岛,山东省,华东,2025-12-03,48,65.29,83,1.0,40.77,68.21,6.75,15.04
青岛,山东省,华东,2025-12-04,48,66.1,84,1.0,40.88,69.83,6.83,14.96
青岛,山东省,华东,2025-12-05,48,66.96,78,1.0,41.19,71.15,6.88,14.81
青岛,山东省,华东,2025-12-06,48,62.5,79,1.0,38.35,66.12,6.48,13.77
青岛,山东省,华东,2025-12-07,48,62.19,79,1.0,38.54,65.08,6.46,13.85
青岛,山东省,华东,2025-12-08,48,66.35,79,1.0,41.52,68.96,6.79,15.02
青岛,山东省,华东,2025-12-09,48,66.29,79,1.0,41.48,69.06,6.83,15.04
青岛,山东省,华东,2025-12-10,48,66.98,80,1.0,41.56,70.73,6.88,14.96
青岛,山东省,华东,2025-12-11,48,67.79,78,1.0,41.69,71.96,6.98,14.96
青岛,山东省,华东,2025-12-12,48,68.12,82,1.0,41.94,71.92,7.0,15.02
青岛,山东省,华东,2025-12-13,48,63.08,75,1.0,39.19,65.67,6.58,14.15
青岛,山东省,华东,2025-12-14,48,62.46,76,1.0,39.15,64.58,6.48,14.29
青岛,山东省,华东,2025-12-15,48,67.06,86,1.0,41.98,70.0,6.81,15.21
青岛,山东省,华东,2025-12-16,48,67.96,85,1.0,42.08,72.04,6.94,15.15
青岛,山东省,华东,2025-12-17,48,69.02,80,1.0,42.33,73.6,7.0,15.29
青岛,山东省,华东,2025-12-18,48,69.31,86,1.0,42.5,73.19,7.0,15.33
青岛,山东省,华东,2025-12-19,48,68.6,85,1.0,42.62,71.33,7.02,15.35
青岛,山东省,华东,2025-12-20,48,63.1,75,1.0,39.67,65.21,6.56,14.25
青岛,山东省,华东,2025-12-21,48,63.12,77,1.0,39.5,66.02,6.62,14.4
青岛,山东省,华东,2025-12-22,48,68.75,82,1.0,42.46,72.96,7.02,15.46
青岛,山东省,华东,2025-12-23,48,69.94,81,1.0,42.79,74.44,7.12,15.46
青岛,山东省,华东,2025-12-24,48,69.9,83,1.0,43.04,73.31,7.12,15.52
青岛,山东省,华东,2025-12-25,48,68.92,81,1.0,42.98,71.23,6.92,15.44
青岛,山东省,华东,2025-12-26,48,68.04,83,1.0,42.88,70.33,7.02,15.29
青岛,山东省,华东,2025-12-27,48,63.71,83,1.0,39.83,67.02,6.67,14.46
青岛,山东省,华东,2025-12-28,48,65.21,81,1.0,40.08,69.75,6.75,14.73
青岛,山东省,华东,2025-12-29,48,70.9,83,1.0,43.35,75.5,7.17,15.75
青岛,山东省,华东,2025-12-30,48,70.56,87,1.0,43.52,73.98,7.12,15.58
青岛,山东省,华东,2025-12-31,48,69.25,86,1.0,43.38,71.6,7.0,15.31
齐齐哈尔,黑龙江省,东北,2025-01-01,48,91.65,112,0.8542,57.0,96.04,9.81,20.08
齐齐哈尔,黑龙江省,东北,2025-01-02,48,91.71,111,0.8958,56.94,96.54,9.85,20.12
齐齐哈尔,黑龙江省,东北,2025-01-03,48,92.1,106,0.9167,57.08,97.06,9.88,20.4
齐齐哈尔,黑龙江省,东北,2025-01-04,48,87.4,99,1.0,54.25,91.75,9.44,19.42
齐齐哈尔,黑龙江省,东北,2025-01-05,48,87.15,100,1.0,54.19,91.21,9.52,19.29
齐齐哈尔,黑龙江省,东北,2025-01-06,48,91.67,105,0.9167,56.96,95.96,9.77,20.21
齐齐哈尔,黑龙江省,东北,2025-01-07,48,91.71,108,0.8958,56.94,96.23,9.79,20.15
齐齐哈尔,黑龙江省,东北,2025-01-08,48,92.17,110,0.8333,56.9,97.02,9.83,20.25
齐齐哈尔,黑龙江省,东北,2025-01-09,48,92.56,109,0.8333,57.1,97.33,9.94,20.35
齐齐哈尔,黑龙江省,东北,2025-01-10,48,92.58,111,0.7708,57.33,97.02,9.9,20.4
齐齐哈尔,黑龙江省,东北,2025-01-11,48,87.35,107,0.9167,54.25,91.46,9.48,19.21
齐齐哈尔,黑龙江省,东北,2025-01-12,48,87.1,108,0.9583,54.12,91.44,9.5,19.12
齐齐哈尔,黑龙江省,东北,2025-01-13,48,92.38,112,0.875,57.27,97.33,9.88,20.35
齐齐哈尔,黑龙江省,东北,2025-01-14,48,92.65,108,0.8958,57.4,97.6,9.96,20.42
齐齐哈尔,黑龙江省,东北,2025-01-15,48,92.69,104,0.8958,57.5,97.31,9.96,20.58
齐齐哈尔,黑龙江省,东北,2025-01-16,48,92.31,105,0.9375,57.4,96.56,9.92,20.4
齐齐哈尔,黑龙江省,东北,2025-01-17,48,91.79,105,0.8958,57.1,96.08,9.79,20.19
齐齐哈尔,黑龙江省,东北,2025-01-18,48,86.79,104,0.9792,53.83,91.25,9.44,19.06
齐齐哈尔,黑龙江省,东北,2025-01-19,48,87.21,106,0.9792,53.92,91.69,9.48,19.25
齐齐哈尔,黑龙江省,东北,2025-01-20,48,92.6,110,0.8125,57.23,97.27,9.92,20.48
齐齐哈尔,黑龙江省,东北,2025-01-21,48,92.5,110,0.7917,57.31,96.85,9.92,20.31
齐齐哈尔,黑龙江省,东北,2025-01-22,48,92.1,111,0.8333,57.12,96.48,9.88,20.08
齐齐哈尔,黑龙江省,东北,2025-01-23,48,92.02,112,0.875,57.06,96.81,9.88,20.12
齐齐哈尔,黑龙江省,东北,2025-01-24,48,92.27,112,0.875,57.12,97.35,9.88,20.33
齐齐哈尔,黑龙江省,东北,2025-01-25,48,87.56,103,0.9792,54.23,92.25,9.46,19.35
齐齐哈尔,黑龙江省,东北,2025-01-26,48,87.33,98,1.0,54.23,91.69,9.46,19.35
齐齐哈尔,黑龙江省,东北,2025-01-27,48,91.69,104,0.9375,57.0,95.79,9.79,20.23
齐齐哈尔,黑龙江省,东北,2025-01-28,48,91.21,103,0.9167,56.83,95.5,9.79,19.98
齐齐哈尔,黑龙江省,东北,2025-01-29,48,91.33,108,0.9375,56.58,96.0,9.81,20.08
齐齐哈尔,黑龙江省,东北,2025-01-30,48,91.77,111,0.8958,56.69,96.5,9.85,20.31
齐齐哈尔,黑龙江省,东北,2025-01-31,48,91.96,111,0.8542,56.79,96.48,9.85,20.27
齐齐哈尔,黑龙江省,东北,2025-02-01,48,86.75,105,0.9167,53.75,90.71,10.38,19.21
齐齐哈尔,黑龙江省,东北,2025-02-02,48,86.35,104,0.9375,53.56,90.48,10.42,18.96
齐齐哈尔,黑龙江省,东北,2025-02-03,48,91.31,110,0.875,56.6,96.12,10.81,20.06
齐齐哈尔,黑龙江省,东北,2025-02-04,48,91.6,111,0.8958,56.65,96.67,10.85,20.21
齐齐哈尔,黑龙江省,东北,2025-02-05,48,91.73,108,0.9375,56.79,96.6,10.85,20.33
齐齐哈尔,黑龙江省,东北,2025-02-06,48,91.31,103,0.9375,56.77,95.71,10.85,20.1
齐齐哈尔,黑龙江省,东北,2025-02-07,48,90.71,103,0.9583,56.48,94.9,10.75,19.96
齐齐哈尔,黑龙江省,东北,2025-02-08,48,85.25,97,1.0,52.94,89.48,10.33,18.79
齐齐哈尔,黑龙江省,东北,2025-02-09,48,85.4,102,0.9792,52.92,89.79,10.27,18.75
齐齐哈尔,黑龙江省,东北,2025-02-10,48,90.5,110,0.9167,55.94,95.08,10.83,20.02
齐齐哈尔,黑龙江省,东北,2025-02-11,48,90.62,111,0.8958,56.15,94.92,10.79,20.06
齐齐哈尔,黑龙江省,东北,2025-02-12,48,90.27,109,0.8958,56.0,94.44,10.75,19.85
齐齐哈尔,黑龙江省,东北,2025-02-13,48,89.9,108,0.875,55.88,94.25,10.69,19.71
齐齐哈尔,黑龙江省,东北,2025-02-14,48,90.02,108,0.8958,55.6,94.85,10.73,19.79
齐齐哈尔,黑龙江省,东北,2025-02-15,48,85.25,103,0.9792,52.62,90.08,10.33,18.9
齐齐哈尔,黑龙江省,东北,2025-02-16,48,85.25,101,0.9792,52.79,89.75,10.33,18.96
齐齐哈尔,黑龙江省,东北,2025-02-17,48,89.73,102,0.9375,55.69,94.02,10.75,19.77
齐齐哈尔,黑龙江省,东北,2025-02-18,48,88.92,102,0.9792,55.33,93.15,10.58,19.56
齐齐哈尔,黑龙江省,东北,2025-02-19,48,88.67,101,0.9792,54.98,93.04,10.56,19.44
齐齐哈尔,黑龙江省,东北,2025-02-20,48,88.75,104,0.9583,54.92,93.23,10.62,19.54
齐齐哈尔,黑龙江省,东北,2025-02-21,48,88.9,108,0.9375,54.98,93.31,10.62,19.73
齐齐哈尔,黑龙江省,东北,2025-02-22,48,83.69,104,0.9583,51.83,87.5,10.19,18.56
齐齐哈尔,黑龙江省,东北,2025-02-23,48,83.19,103,0.9583,51.67,86.98,10.08,18.29
齐齐哈尔,黑龙江省,东北,2025-02-24,48,87.92,108,0.9167,54.5,92.29,10.52,19.38
齐齐哈尔,黑龙江省,东北,2025-02-25,48,88.12,104,0.9375,54.48,92.96,10.5,19.38
齐齐哈尔,黑龙江省,东北,2025-02-26,48,88.42,105,0.9792,54.69,93.35,10.52,19.62
齐齐哈尔,黑龙江省,东北,2025-02-27,48,88.23,103,0.9792,54.69,92.83,10.54,19.6
齐齐哈尔,黑龙江省,东北,2025-02-28,48,87.58,100,1.0,54.48,91.77,10.56,19.33
齐齐哈尔,黑龙江省,东北,2025-03-01,48,81.96,95,1.0,51.0,85.85,8.02,18.06
齐齐哈尔,黑龙江省,东北,2025-03-02,48,81.56,94,1.0,50.48,85.71,7.96,18.04
齐齐哈尔,黑龙江省,东北,2025-03-03,48,86.62,100,1.0,53.62,91.1,8.38,19.19
齐齐哈尔,黑龙江省,东北,2025-03-04,48,86.58,105,0.9792,53.56,90.79,8.38,19.12
